time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6
26.609591961,-0.013613701,-0.020900726,-0.761057854,0.021667480,-0.027420998,0.029336929,-0.022155762,0.077819824,0.109436035,-0.073181152,-0.008560181,0.037765503,-0.015914917,0.008628845,-0.837347209,0.022434235,-0.029337883,0.027803421,0.000731061,6.547399998,-6.502084275,-1.000507474,0.663848341,-0.024067946,-0.009078979,6.574501038,-6.437613487,-1.064332008,0.659036636,-0.011322021,0.000008653,6.453426838,-5.801437378,-1.040548444,0.668194234,0.001715593,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.237579346,0.000000000,0.000000000,0.000000000,-0.009810040,0.027101040,0.064470788,-0.063824534,-0.004811704,0.012745925,-0.008779961,0.040248164,0.060017577,-0.007602599,-0.000334086,0.016929444
26.619585514,-0.013613701,-0.020900726,-0.761057854,0.021667480,-0.027420998,0.028953552,-0.091983795,0.005798340,-0.117496490,0.058410645,0.034744263,0.027694702,-0.015914917,0.008628845,-0.839248121,0.022434235,-0.029337883,0.027803421,0.035645078,6.583858490,-6.355863868,-1.066774845,0.642489016,-0.017305755,-0.010116577,6.581825256,-6.460440636,-1.077820778,0.666727066,-0.012176514,0.000008653,6.453874588,-5.801861763,-1.041019917,0.668487132,0.001717187,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.238725781,0.000000000,0.000000000,0.000000000,-0.045761655,-0.002033234,-0.104576768,-0.011045933,0.024238050,0.005129241,-0.044731576,0.011113890,-0.109029979,0.045176003,0.028715669,0.009312761
26.629618406,-0.013613701,-0.020900726,-0.761057854,0.021667480,-0.027420998,0.029336929,-0.042297363,-0.057680130,-0.151065826,0.035583496,0.029708862,0.025680542,-0.015914917,0.008628845,-0.842151999,0.022434235,-0.029337883,0.027803421,0.010801862,6.615149975,-6.350564786,-1.054889798,0.644713819,-0.018025466,-0.026718140,6.574501038,-6.482749939,-1.093903542,0.647500992,-0.036103249,0.000008653,6.453426838,-5.801437378,-1.040548444,0.668194234,0.001715593,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.240440875,0.000000000,0.000000000,0.000000000,-0.037520001,-0.040648937,-0.132185153,-0.039013743,0.002787173,-0.018077783,-0.036489922,-0.027501813,-0.136638364,0.017208192,0.007264791,-0.013894263
26.639593124,-0.013613701,-0.020900726,-0.761057854,0.021667480,-0.027037621,0.029336929,0.027526855,0.040588379,0.002014160,0.042297363,-0.017623901,0.009567261,-0.015914917,0.008628845,-0.844057381,0.022434235,-0.029337883,0.027803421,-0.024110248,6.566015720,-6.469924371,-1.058246732,0.666655004,-0.009968825,-0.002334595,6.622108459,-6.475486755,-1.067963600,0.685525894,-0.009185791,0.000008653,6.453426838,-5.801437378,-1.040548444,0.668194234,0.001715593,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.241542742,0.000000000,0.000000000,0.000000000,0.021775653,0.056092739,-0.005562384,-0.009716868,0.018870890,0.000783034,0.022805732,0.069239863,-0.010015595,0.046505067,0.023348509,0.004966554
26.649586916,-0.013613701,-0.020900726,-0.761442184,0.021667480,-0.027420998,0.029336929,-0.000671387,-0.008850098,-0.023498535,-0.030212402,-0.018630981,0.051864624,-0.015914917,0.008628845,-0.846963167,0.022434235,-0.029337883,0.027803421,-0.010011127,6.590734959,-6.468345882,-1.021991849,0.668883741,-0.031117507,-0.032943726,6.600135803,-6.481712341,-1.101167679,0.673563004,0.002349854,0.000008653,6.453426838,-5.801437378,-1.040548444,0.668194234,0.001715593,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.243187979,0.000000000,0.000000000,0.000000000,-0.022932599,0.009400845,-0.013366459,-0.079175830,0.004679263,0.033467360,-0.021902520,0.022547969,-0.017819670,-0.022953895,0.009156881,0.037650880
26.659594774,-0.013613701,-0.020900726,-0.761442184,0.021667480,-0.027420998,0.028953552,0.124206543,-0.043031693,-0.140323639,-0.053039551,-0.026687622,0.024673462,-0.015914917,0.008628845,-0.848914146,0.022434235,-0.029337883,0.027803421,-0.072450091,6.610716343,-6.401769501,-1.011344552,0.673212647,-0.015795911,-0.056291580,6.590980530,-6.507652283,-1.069519997,0.674844742,0.015167236,0.000008653,6.456317425,-5.804175854,-1.041314721,0.668494821,0.001716410,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.244269177,0.000000000,0.000000000,0.000000000,0.016158511,-0.019735813,-0.105882781,-0.058175445,0.001632094,0.030963148,0.017188590,-0.006588689,-0.110335992,-0.001953509,0.006109713,0.035146667
26.669589281,-0.013613701,-0.020900726,-0.761442184,0.021667480,-0.027420998,0.028953552,-0.016784668,-0.045473099,0.149719238,0.035583496,0.030715942,-0.084095001,-0.015914917,0.008628845,-0.851853907,0.022434235,-0.029337883,0.027803421,-0.001954486,6.611658573,-6.623290346,-1.055363297,0.644503951,0.038588302,-0.023605347,6.616615295,-6.494682312,-1.103242874,0.654336929,-0.011749268,0.000008653,6.456038952,-5.803912163,-1.041021943,0.668487906,0.001716392,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.245863408,0.000000000,0.000000000,0.000000000,-0.021650861,0.004956722,0.128608034,-0.047879577,0.009832978,-0.050337569,-0.020620782,0.018103846,0.124154823,0.008342359,0.014310597,-0.046154050
26.679588079,-0.013613701,-0.020900726,-0.761442184,0.021667480,-0.027420998,0.029336929,0.003356934,0.087587357,0.049011230,-0.089298248,-0.020645142,0.006546021,-0.015914917,0.008628845,-0.853825867,0.022434235,-0.029337883,0.027803421,-0.012025287,6.545127869,-6.565358363,-0.992921591,0.670184433,-0.008456609,-0.028793335,6.589149475,-6.533073425,-1.064332008,0.647928238,-0.007476807,0.000008653,6.456038475,-5.803911686,-1.041021109,0.668487847,0.001717189,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.246909603,0.000000000,0.000000000,0.000000000,-0.016768048,0.044021606,0.032284937,-0.071410418,-0.022256196,0.000979802,-0.015737969,0.057168730,0.027831726,-0.015188482,-0.017778577,0.005163322
26.689583778,-0.013613701,-0.020900726,-0.761825562,0.021667480,-0.027420998,0.028953552,-0.026184082,0.105897903,0.006042480,0.192691803,0.041793823,-0.038772583,-0.015914917,0.008628845,-0.856799126,0.022434235,-0.029337883,0.027803421,0.002745221,6.538578510,-6.554368088,-1.134389520,0.639257789,0.015927889,-0.025161743,6.570838928,-6.516990662,-1.062775612,0.682535172,-0.029694557,0.000008652,6.458644390,-5.806380272,-1.041494012,0.668780684,0.001717188,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.248452425,0.000000000,0.000000000,0.000000000,-0.027906964,0.032260418,0.037377426,0.071613908,0.043277383,-0.045622446,-0.026876885,0.045407542,0.032924215,0.127835843,0.047755001,-0.041438927
26.699597597,-0.013613701,-0.020900726,-0.761825562,0.021667480,-0.027420998,0.029336929,0.121520996,-0.122377396,-0.101383209,0.054382324,-0.006546021,0.016616821,-0.015914917,0.008628845,-0.858788013,0.022434235,-0.029337883,0.027803421,-0.071107318,6.652993202,-6.492072555,-1.065526843,0.663434684,-0.013491194,0.011672974,6.614784241,-6.533073425,-1.112581253,0.625284195,-0.013458252,0.000008653,6.458921432,-5.806643009,-1.041786075,0.668787658,0.001718004,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.249461547,0.000000000,0.000000000,0.000000000,0.082780292,-0.038208961,-0.041000870,-0.047054410,-0.038150489,0.000032943,0.083810371,-0.025061837,-0.045454081,0.009167525,-0.033672871,0.004216462
