time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6,contact_label
0.000000000,0.037007332,-0.024352074,-0.022050858,0.004794121,0.013613701,-0.008628845,-0.079895020,-0.136415482,-0.102725983,0.066467285,-0.045822144,0.006546021,0.032404900,-0.057176989,-0.068441451,0.004026413,0.013613701,-0.008245468,0.012341847,0.103811301,-0.414159181,-0.039967258,0.015311796,-0.000967612,-0.031387329,0.054016113,-0.464073181,-0.025161743,-0.012176514,0.010894775,0.000008931,0.361855954,0.021083090,-0.002127368,-0.007599276,0.000005136,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.129908815,-0.194322452,0.000000000,0.000000000,0.000000000,-0.043729176,-0.049795188,-0.049914000,0.014805514,-0.027488309,0.011862388,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009718895,0.037007332,-0.024736404,-0.022817612,0.004794121,0.013998032,-0.008628845,-0.059753418,-0.106508255,0.059753418,0.179264069,-0.044815063,-0.006546021,0.032404900,-0.058754347,-0.070800923,0.004026413,0.013613701,-0.008245468,0.002271047,0.078285151,-0.550369543,-0.097602116,0.013280811,0.005580476,-0.018936157,0.033874512,-0.473930359,-0.027236938,-0.016876221,0.000213623,0.000008932,0.368872195,0.014436122,-0.003363835,-0.006820736,0.000007203,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.132856116,-0.198731124,0.000000000,0.000000000,0.000000000,-0.021207204,-0.044410639,0.076439185,0.070365177,-0.030157031,-0.005366853,0.011260986,0.002692275,0.063176592,0.027779832,-0.001334361,-0.008614620,0.000000000
0.019714117,0.037007332,-0.025119781,-0.023200989,0.004794121,0.013998032,-0.008628845,0.061096191,0.095521927,-0.094669342,-0.043640137,-0.017623901,-0.064960480,0.032404900,-0.059832957,-0.072414346,0.004026413,0.013613701,-0.008245468,-0.058153757,-0.064032477,-0.454178985,0.013851525,-0.000315739,0.034787703,-0.033464432,0.015563965,-0.470817566,-0.000259399,-0.023712158,-0.006195068,0.000008932,0.374923587,0.014444389,-0.003362297,-0.006821705,0.000007200,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.134836167,-0.201692939,0.000000000,0.000000000,0.000000000,0.024689325,0.079596442,-0.016638581,-0.014110924,-0.023396419,-0.040982771,0.038105010,0.084466237,-0.019934115,-0.037797513,0.003617501,-0.029487026,0.000000000
0.029747248,0.037007332,-0.025503159,-0.023968697,0.005177498,0.013998032,-0.008628845,-0.053039551,-0.060731888,-0.208805084,0.081237793,0.003524780,0.010574341,0.032404900,-0.061462972,-0.074852578,0.004026413,0.013613701,-0.008245468,-0.001085885,0.042505115,-0.393707283,-0.051117232,-0.010499871,-0.002978671,-0.012191772,-0.006408691,-0.493644714,-0.026718140,-0.024139404,-0.008331299,0.000008933,0.384114712,0.011463851,-0.003591826,-0.006431497,0.000008237,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.137776300,-0.206090912,0.000000000,0.000000000,0.000000000,-0.011105888,-0.048913806,-0.099937431,0.024399093,-0.013639533,-0.005352627,0.001732348,-0.033033008,-0.077424725,0.000534378,0.010030790,0.004607338,0.000000000
0.039752007,0.037007332,-0.026269913,-0.025503159,0.004794121,0.013998032,-0.008628845,-0.040954590,-0.097352982,-0.082580566,-0.035583496,-0.027694702,-0.009567261,0.032404900,-0.062569857,-0.076508306,0.004026413,0.013613701,-0.008245468,-0.007128364,0.076505940,-0.485440291,0.009203434,0.005109901,0.007092129,-0.030868530,-0.081481934,-0.459922791,-0.028274536,-0.005340576,0.003631592,0.000008935,0.396575302,0.011112634,-0.003982068,-0.006431466,0.000008237,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.139738426,-0.209025919,0.000000000,0.000000000,0.000000000,-0.023740166,-0.157987874,0.025517500,-0.037477970,-0.010450477,-0.003460538,-0.008721544,-0.113685661,0.038424166,-0.049074148,0.010575877,0.005199543,0.000000000
0.049714327,0.037007332,-0.026653290,-0.026269913,0.004794121,0.013998032,-0.008628845,0.073181152,-0.127260208,-0.218204498,0.073181152,-0.024673462,0.020645142,0.032404900,-0.063695692,-0.078192361,0.004026413,0.013613701,-0.008245468,-0.064196234,0.103193443,-0.406558019,-0.046416892,0.004378794,-0.008012002,-0.017898560,-0.072326660,-0.486381531,-0.012191772,-0.007049561,0.008758545,0.000008936,0.409645110,0.004457386,-0.005220069,-0.005651952,0.000010307,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.141706571,-0.211969957,0.000000000,0.000000000,0.000000000,0.046297674,-0.175520103,-0.079823512,0.034225119,-0.011428355,0.016770547,0.051096913,-0.109348242,-0.055764039,0.018857451,0.007998333,0.021192189,0.000000000
0.059792995,0.037007332,-0.027037621,-0.027420998,0.004794121,0.013613701,-0.008628845,0.120178223,0.069885254,-0.079895020,0.008728027,0.010574341,-0.003524780,0.032404900,-0.065996878,-0.081634559,0.004026413,0.013613701,-0.008245468,-0.087694767,-0.030643052,-0.535448364,-0.015654773,-0.009771320,0.004076060,-0.021530151,-0.141910553,-0.490531921,-0.010116577,-0.000213623,-0.032258034,0.000008938,0.431903303,-0.005161867,-0.006684513,-0.004484149,0.000013408,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.145646602,-0.217863604,0.000000000,0.000000000,0.000000000,0.066164615,-0.111267501,0.044916443,0.005538196,0.009557697,-0.036334094,0.060826161,-0.038653405,0.059122214,-0.008425262,0.024843758,-0.027353530,0.000000000
0.069782972,0.037007332,-0.027037621,-0.028187752,0.004794121,0.013998032,-0.008628845,0.116149902,0.018005371,-0.100040436,0.173892975,-0.019638062,0.038772583,0.032404900,-0.067172855,-0.083393633,0.004026413,0.013613701,-0.008245468,-0.085680606,-0.001236662,-0.535024961,-0.099245720,0.003418194,-0.017071588,-0.009078979,-0.054016113,-0.478080750,-0.034502029,-0.002777100,0.044219971,0.000008939,0.435782164,-0.008836579,-0.007692986,-0.004094853,0.000014441,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.147618845,-0.220813766,0.000000000,0.000000000,0.000000000,0.076601627,-0.052779451,0.056944212,0.064743691,-0.006195293,0.061291558,0.062355276,0.017355313,0.062256235,0.044432704,0.007954422,0.061488107,0.000000000
0.079714775,0.037007332,-0.027420998,-0.029721260,0.004794121,0.013998032,-0.008628845,-0.090641022,0.078432083,-0.047668457,0.073181152,-0.006546021,0.035751343,0.032404900,-0.068359889,-0.085169241,0.004026413,0.013613701,-0.008245468,0.017714857,-0.038648980,-0.581973983,-0.049736015,-0.002349288,-0.015558900,-0.060441971,-0.066833496,-0.479637146,-0.015823364,0.010894775,-0.015594482,0.000008940,0.448472351,-0.015132332,-0.008539191,-0.003316313,0.000016509,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.149582490,-0.223751038,0.000000000,0.000000000,0.000000000,-0.078156828,-0.028184516,0.102336837,0.033912650,0.013244063,-0.000035582,-0.082136159,0.037289110,0.095687876,0.012090367,0.024350025,0.000143081,0.000000000
0.089715481,0.037007332,-0.027804375,-0.030872345,0.004794121,0.013613701,-0.008628845,-0.168521881,-0.000305176,-0.034240723,-0.063781738,-0.005538940,-0.071002960,0.032404900,-0.070168585,-0.087874755,0.004026413,0.013613701,-0.008245468,0.056655288,0.017417541,-0.620542077,0.015880759,0.001011252,0.037822388,0.010635376,-0.083312988,-0.534629822,-0.017379761,-0.003204346,0.006622314,0.000008941,0.462884277,-0.028785743,-0.011403863,-0.001758218,0.000020646,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.152523831,-0.228150800,0.000000000,0.000000000,0.000000000,-0.046019912,-0.100730530,0.085912255,-0.033260520,-0.004215598,-0.031200074,-0.044999319,-0.031731213,0.071336964,-0.049574522,0.006201328,-0.027919269,0.000000000
0.099760771,0.037007332,-0.027420998,-0.031639099,0.004794121,0.013613701,-0.008628845,-0.106754303,-0.028381348,-0.152408600,-0.042297363,0.003524780,-0.057907104,0.032404900,-0.071401022,-0.089718290,0.004026413,0.013613701,-0.008245468,0.025771500,0.028438953,-0.548150726,0.005528820,-0.003520614,0.031274461,-0.088457108,-0.011901855,-0.575616837,-0.017379761,-0.014739990,0.000640869,0.000008942,0.468558133,-0.028434521,-0.011013615,-0.001758224,0.000020646,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.154494181,-0.231098145,0.000000000,0.000000000,0.000000000,-0.114228608,-0.040340808,-0.027466111,-0.022908580,-0.011219376,-0.030633591,-0.102916376,0.026053190,-0.038219456,-0.035656894,-0.000729500,-0.024866170,0.000000000
0.109719992,0.037007332,-0.027420998,-0.033173561,0.004794121,0.013998032,-0.008628845,-0.011413574,0.155946732,-0.156436920,-0.002014160,-0.026687622,0.076034546,0.032404900,-0.072642781,-0.091575757,0.004026413,0.013613701,-0.008245468,-0.021898864,-0.107415953,-0.559935955,-0.016467431,0.010447446,-0.035693264,-0.036577225,-0.006408691,-0.552268982,-0.008560181,0.002777100,0.001922607,0.000008942,0.473037839,-0.038404919,-0.012868264,-0.000590381,0.000023747,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.156452596,-0.234027594,0.000000000,0.000000000,0.000000000,-0.014678361,0.101007261,0.007666973,0.007907250,-0.007670346,0.037615871,-0.003085619,0.153451154,-0.002829175,-0.004437641,0.002584569,0.039768018,0.000000000
0.119754553,0.037007332,-0.027804375,-0.034707069,0.004794121,0.013998032,-0.008628845,0.015441895,-0.009460449,-0.100040436,-0.030212402,0.013595581,0.001510620,0.032404900,-0.074538462,-0.094411381,0.004026413,0.013613701,-0.008245468,-0.035326596,0.012132874,-0.629885010,-0.005851137,-0.007746790,0.001573870,-0.026718140,-0.032043457,-0.553825378,-0.025161743,-0.014312744,0.000640869,0.000008944,0.490957707,-0.055381618,-0.016351091,0.001356985,0.000028918,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.159392074,-0.238424584,0.000000000,0.000000000,0.000000000,0.008608457,-0.044176331,0.076059632,-0.019310607,-0.006565954,-0.000933001,0.018647260,0.007631595,0.060520139,-0.029220460,0.003405195,0.001125366,0.000000000
