time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6
0.000000000,0.000958443,-0.023968697,-0.408236504,0.030104637,-0.026269913,0.027803421,-0.082580566,-0.041810989,-0.318912506,0.034240723,-0.027694702,0.002517700,0.000958443,-0.017449379,-0.433995754,0.029721260,-0.022434235,0.026268959,0.041299192,3.772095680,-3.418144078,-0.550213575,0.381335765,-0.007302715,-0.012191772,3.663082123,-3.345524788,-0.563163757,0.402258873,-0.001068115,0.000008909,3.721853256,-3.167799234,-0.531368017,0.350227863,0.000861214,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.455754429,0.000000000,0.000000000,0.000000000,-0.053490965,-0.109013557,0.072619291,-0.012950182,0.020923108,0.006234600,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009698153,0.000958443,-0.023968697,-0.412455559,0.030104637,-0.026653290,0.027803421,-0.006042480,0.021057129,-0.492134094,0.003356934,0.046829224,0.022659302,0.000958443,-0.017449379,-0.439469695,0.029721260,-0.022434235,0.026268959,0.003030149,3.772948980,-3.335600067,-0.540242195,0.349446625,-0.017363737,-0.002853394,3.741817474,-3.566536903,-0.563682556,0.377903938,0.025848389,0.000008909,3.754140615,-3.198387146,-0.536838531,0.353875488,0.000870993,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.456602812,0.000000000,0.000000000,0.000000000,-0.005883543,-0.031131506,-0.230936837,-0.023440361,0.028457314,0.043212125,0.023803711,0.038941026,-0.151778064,-0.005245090,0.003767103,0.018488763
0.019665718,0.000958443,-0.023968697,-0.416673660,0.030104637,-0.026653290,0.027803421,-0.079895020,-0.003356934,-0.320255280,-0.036926270,-0.074024200,-0.009567261,0.000958443,-0.017449379,-0.443122804,0.029721260,-0.022434235,0.026268959,0.039956419,3.818086624,-3.484093143,-0.526292682,0.413522929,-0.001240670,-0.016342163,3.750972748,-3.559273720,-0.552268982,0.441992760,-0.002349854,0.000008909,3.787071228,-3.229584694,-0.543030620,0.357525080,0.000880779,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.457131833,0.000000000,0.000000000,0.000000000,-0.056298582,-0.067113876,-0.075180577,-0.025976300,0.028469831,-0.001109184,-0.017740886,0.001972437,0.002652131,-0.005187352,0.002519747,-0.017221698
0.029703140,0.000958443,-0.023968697,-0.420125961,0.030104637,-0.026653290,0.027803421,0.011413574,-0.068056107,-0.563301086,0.101379395,0.041793823,0.050857544,0.000958443,-0.017449379,-0.448612630,0.029721260,-0.022434235,0.026268959,-0.005697878,3.889131784,-3.363362770,-0.602065325,0.359979242,-0.031441366,0.010635376,3.793087006,-3.640207291,-0.550712585,0.340306282,-0.013031006,0.000008909,3.825766802,-3.266243696,-0.549650431,0.361890405,0.000892485,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.457871169,0.000000000,0.000000000,0.000000000,0.016333254,-0.096044779,-0.276844521,0.051352739,-0.019672960,0.018410360,0.041168213,-0.020218849,-0.149258860,0.054106265,-0.034217283,0.001723385
0.039722443,0.000958443,-0.023968697,-0.423577309,0.030104637,-0.026269913,0.027803421,-0.094669342,-0.002136230,-0.267887115,0.043640137,0.025680542,0.006546021,0.000958443,-0.017449379,-0.452284694,0.029721260,-0.022434235,0.026268959,0.047343580,3.885401487,-3.599488089,-0.578425407,0.369581908,-0.009276831,-0.011672974,3.829708099,-3.728923798,-0.549156189,0.351414680,-0.030121803,0.000008909,3.854996443,-3.293934822,-0.554880142,0.365161628,0.000901258,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.458328485,0.000000000,0.000000000,0.000000000,-0.059016554,-0.055693388,-0.129435708,0.029269218,-0.018167228,-0.020844973,-0.027345276,0.016106033,-0.001480038,0.025618196,-0.026169240,-0.030025558
0.049694061,0.000958443,-0.023968697,-0.426645279,0.030104637,-0.026269913,0.028186798,-0.050354004,0.052795410,-0.278629303,0.031555176,0.032730103,-0.007553101,0.000958443,-0.017449379,-0.455945879,0.029721260,-0.022434235,0.026268959,0.025185911,3.884227991,-3.620734838,-0.577388823,0.368965060,-0.003944667,0.001815796,3.859004974,-3.608040810,-0.573022842,0.327488899,-0.006622314,0.000008909,3.881288767,-3.318843365,-0.559886038,0.368069559,0.000909058,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.458754838,0.000000000,0.000000000,0.000000000,-0.023370115,-0.025223017,0.012694029,0.004365981,-0.041476160,-0.002677647,0.006917635,0.038813670,0.117208083,0.000595798,-0.041231811,-0.009881861
0.059664965,0.000958443,-0.023968697,-0.431630135,0.030104637,-0.025886536,0.027803421,-0.030212402,-0.012512207,-0.330997467,0.073181152,0.024673462,-0.015609741,0.000958443,-0.017449379,-0.461463004,0.029721260,-0.022434235,0.026268959,0.015115111,3.942796230,-3.612231924,-0.602839351,0.374168962,0.001816631,-0.002853394,3.886470795,-3.612191200,-0.603631973,0.334752083,0.000640869,0.000008909,3.907203197,-3.343393803,-0.564523578,0.370970339,0.000916839,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.459341615,0.000000000,0.000000000,0.000000000,-0.017968504,-0.056325436,0.000040723,-0.000792623,-0.039416879,-0.001175762,0.010559354,0.006609644,0.089618381,-0.003910976,-0.033576454,-0.007182836
0.069616318,0.000958443,-0.023968697,-0.435465813,0.030104637,-0.025503159,0.028186798,-0.039611816,0.028991699,-0.535102844,-0.083923340,0.027694702,0.013595581,0.000958443,-0.017449379,-0.465129852,0.029721260,-0.022434235,0.026268959,0.019814818,3.951500893,-3.496498747,-0.529859543,0.374195963,-0.014502473,0.003372192,3.930416107,-3.521919250,-0.589105606,0.429602623,-0.001922607,0.000008910,3.936659813,-3.371300220,-0.570096016,0.374233156,0.000925593,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.459694684,0.000000000,0.000000000,0.000000000,-0.016442625,-0.021084785,-0.025420504,-0.059246063,0.055406660,0.012579866,0.010574579,0.036619008,0.056137509,-0.054568864,0.053591199,0.005751193
0.079701185,0.000958443,-0.023968697,-0.438917160,0.030104637,-0.025886536,0.027803421,0.091979980,0.097963333,-0.541816711,0.051696777,-0.017623901,-0.032730103,0.000958443,-0.017449379,-0.470651656,0.029721260,-0.022434235,0.026268959,-0.045981081,3.962220669,-3.547381241,-0.605761468,0.403641731,0.010399145,0.011672974,3.928585052,-3.551490784,-0.600519180,0.372776985,0.003204346,0.000008910,3.981865406,-3.414126396,-0.578187883,0.379294425,0.000939173,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.460170805,0.000000000,0.000000000,0.000000000,0.057654054,-0.033635616,-0.004109543,0.005242288,-0.030864745,-0.007194800,0.075263341,0.021393935,0.068843085,0.008817322,-0.029049072,-0.012465309
0.089664698,0.000958443,-0.023968697,-0.442368507,0.030104637,-0.025886536,0.027803421,0.008728027,0.007629395,-0.394107819,0.028869629,-0.040786743,-0.011581421,0.000958443,-0.017449379,-0.476190925,0.029721260,-0.022434235,0.026268959,-0.004355104,4.051941872,-3.705801891,-0.601847053,0.419913232,-0.000162609,0.003372192,4.018310547,-3.593514442,-0.592737198,0.397559166,-0.015594482,0.000008910,4.026419640,-3.456335783,-0.585687041,0.383984506,0.000951759,4.500000000,4.500000000,6.000000000,4.500000000,4.500000000,4.500000000,0.500000000,0.500000000,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,-0.460581541,0.000000000,0.000000000,0.000000000,0.007727296,-0.033631325,0.112287449,0.009109855,-0.022354066,-0.015431873,0.022802925,0.019258404,0.166716069,0.011416399,-0.018484554,-0.018632144
