time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6,contact_label
0.000000000,-0.013613701,-0.479185104,-1.098538399,0.020900726,0.005560875,-0.007862091,0.026184082,-0.019836426,-0.155094147,-0.042297363,-0.038772583,0.018630981,-0.014764786,-0.621709824,-1.087005973,0.020133972,-0.023200989,-0.007862091,-0.019990129,11.345573450,-4.900177688,-0.896034360,0.418574095,-0.007778084,-0.006484985,11.348129272,-5.042023659,-0.982879639,0.371068001,-0.015167236,0.000008421,12.556297302,-5.006035328,-0.912582517,0.571758986,0.001537406,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.120587997,-0.135668099,0.000000000,0.000000000,0.000000000,0.013505144,0.002555823,-0.141845971,-0.086845279,-0.047506094,-0.007389152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009663105,-0.013230324,-0.479185104,-1.098538399,0.020900726,0.005560875,-0.007862091,0.097351074,-0.083925247,0.023498535,0.075866699,0.031723022,-0.033737183,-0.014764786,-0.622676194,-1.088094831,0.020133972,-0.023200989,-0.007862091,-0.057873888,11.385181731,-5.037334208,-0.955626011,0.383647978,0.018406847,-0.015823364,11.333480835,-5.055512428,-0.956937790,0.402686119,-0.000213623,0.000008421,12.559161186,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.121140592,-0.136693895,0.000000000,0.000000000,0.000000000,0.042050523,-0.051700896,-0.018178221,-0.001311779,0.019038141,-0.018620470,0.014272690,-0.027128359,0.061833875,0.042766750,0.033272117,-0.005615659,0.000000000
0.019695520,-0.013230324,-0.479185104,-1.098538399,0.020900726,0.005560875,-0.007862091,0.066467285,0.104066849,0.018127441,-0.101383209,0.017623901,-0.036758423,-0.014764786,-0.624133825,-1.089743257,0.020133972,-0.023200989,-0.007862091,-0.042431980,11.241355074,-5.047825752,-0.867001057,0.390697539,0.019917467,-0.035539627,11.315170288,-5.102724075,-1.003631592,0.373204231,0.001922607,0.000008435,12.559161186,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.121956505,-0.138213754,0.000000000,0.000000000,0.000000000,0.006892352,0.073815214,-0.054898323,-0.136630535,-0.017493308,-0.017994859,-0.013923654,0.065591834,0.016742515,-0.061701337,-0.002172887,-0.003326699,0.000000000
0.029693842,-0.013230324,-0.479185104,-1.098155022,0.020900726,0.005177498,-0.007862091,0.044982910,-0.063783646,0.073181152,-0.019470215,-0.002517700,-0.007553101,-0.014764786,-0.625109732,-1.090850830,0.020133972,-0.023200989,-0.007862091,-0.031689792,11.350668942,-5.098990496,-0.907957554,0.403068602,0.005314806,0.014785767,11.317001343,-5.053437233,-0.958494186,0.400977135,0.004913330,0.000008435,12.559161186,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.122491106,-0.139213100,0.000000000,0.000000000,0.000000000,0.046475559,-0.033667599,0.045553263,-0.050536633,-0.002091467,-0.000401476,0.019244664,-0.031418235,0.087895576,0.018294424,0.009921715,0.010700014,0.000000000
0.039688826,-0.013230324,-0.479185104,-1.098538399,0.020900726,0.005177498,-0.007862091,-0.062438965,0.019226074,-0.047668457,0.044982910,-0.007553101,0.037765503,-0.014764786,-0.627077758,-1.093093753,0.020133972,-0.023200989,-0.007862091,0.022021145,11.276082745,-5.030652425,-0.940184116,0.405586302,-0.017344496,-0.027755737,11.238265991,-5.091310501,-0.966278076,0.404395103,0.017730713,0.000008435,12.559161186,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.123541370,-0.141184941,0.000000000,0.000000000,0.000000000,-0.049776883,-0.037816754,-0.060658076,-0.026093960,-0.001191199,0.035075209,-0.061606222,-0.028453912,-0.014652610,0.034189677,0.008657587,0.036941358,0.000000000
0.049680471,-0.013230324,-0.479568481,-1.098538399,0.020900726,0.005560875,-0.007862091,-0.081237793,-0.058290482,-0.039611816,-0.044982910,0.021652222,-0.030715942,-0.014764786,-0.628073454,-1.094233155,0.020133972,-0.023200989,-0.007862091,0.031420559,11.327279919,-5.043088146,-0.894369900,0.388362825,0.016895381,-0.028793335,11.340805054,-5.120363235,-0.958494186,0.420203209,0.009185791,0.000008435,12.561357498,-5.005745888,-0.912260830,0.571760118,0.001537409,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.124058768,-0.142160684,0.000000000,0.000000000,0.000000000,-0.060213894,0.013525135,-0.077275090,-0.064124286,0.031840384,-0.007709590,-0.060036028,0.019073315,-0.026058020,-0.003200541,0.034740975,-0.004869533,0.000000000
0.059687853,-0.013230324,-0.479568481,-1.098538399,0.020900726,0.005560875,-0.007862091,0.129577637,-0.012512207,0.100036621,0.011413574,0.051864624,-0.042800903,-0.014764786,-0.629062235,-1.095367789,0.020133972,-0.023200989,-0.007862091,-0.073987155,11.287276765,-5.150876844,-0.922889829,0.373255491,0.022937858,-0.010635376,11.311508179,-5.112581253,-0.970947266,0.413367271,0.008758545,0.000008435,12.561662674,-5.006035328,-0.912582517,0.571758986,0.001537406,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.124563463,-0.143115371,0.000000000,0.000000000,0.000000000,0.063351779,0.024231414,0.038295591,-0.048057437,0.040111780,-0.014179313,0.054453982,0.025525366,0.076725138,0.011028264,0.036867746,-0.009719363,0.000000000
0.069661856,-0.013230324,-0.479568481,-1.098538399,0.020900726,0.005560875,-0.007862091,0.051696777,0.090028763,0.044982910,-0.004699707,0.021652222,-0.034744263,-0.014764786,-0.630060554,-1.096516252,0.020133972,-0.023200989,-0.007862091,-0.035046739,11.207161228,-5.122191670,-0.914833188,0.388361692,0.018909538,-0.011672974,11.247421265,-5.101167679,-0.956418991,0.433020592,0.020294189,0.000008421,12.561662674,-5.006035328,-0.912582517,0.571758986,0.001537406,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.125063911,-0.144064978,0.000000000,0.000000000,0.000000000,0.023373766,0.040260037,0.021023991,-0.041585803,0.044658899,0.001384652,0.012666472,0.036359740,0.052021845,0.015312411,0.036238007,0.005114027,0.000000000
0.079696178,-0.013230324,-0.479568481,-1.098538399,0.020900726,0.005560875,-0.007862091,-0.014099121,0.026550293,-0.007385254,0.196720123,-0.027694702,0.004531860,-0.014764786,-0.632069647,-1.098836541,0.020133972,-0.023200989,-0.007862091,-0.002148777,11.237701412,-5.108116679,-1.016052723,0.413356841,-0.000727675,0.004409790,11.302352905,-5.149416924,-0.971466064,0.390295982,0.004058838,0.000008435,12.564526558,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.126043737,-0.145933092,0.000000000,0.000000000,0.000000000,0.006558567,0.064651493,-0.041300245,0.044586658,-0.023060858,0.004786513,-0.003687757,0.054001064,-0.009157680,0.090208775,-0.027983778,0.007569678,0.000000000
0.089696884,-0.013230324,-0.479568481,-1.098921776,0.020900726,0.005560875,-0.007862091,0.120178223,0.046081543,-0.124210358,0.073181152,0.039779663,-0.026687622,-0.014764786,-0.633081019,-1.100008845,0.020133972,-0.023200989,-0.007862091,-0.069287448,11.215602817,-5.033293824,-0.954283237,0.379619658,0.014882067,-0.007003784,11.309677124,-5.142152786,-0.972503662,0.405676842,0.030120850,0.000008435,12.564526558,-5.008748055,-0.913092136,0.572080672,0.001538255,6.000000000,8.000000000,8.000000000,6.000000000,6.000000000,6.000000000,0.500000000,0.699999988,0.699999988,0.500000000,0.500000000,0.500000000,0.000000000,-0.126523376,-0.146852091,0.000000000,0.000000000,0.000000000,0.062283664,0.094074307,-0.108858963,-0.018220425,0.026057184,0.015238783,0.046833607,0.075081489,-0.069044758,0.024661523,0.019020838,0.016219753,0.000000000
