time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6,contact_label
0.000000000,-0.051964760,0.008628845,-0.004026413,0.021667480,0.017449379,-0.000958443,0.082580566,-0.039369583,0.098693848,-0.082580566,0.036758423,0.002517700,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.105583191,-0.407171249,-0.018165588,0.090248108,0.037224770,0.178980827,-0.018417358,-0.568550110,0.058883667,0.026199341,0.073701859,0.183506012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.087165833,-0.161378860,0.077049255,-0.064048767,0.036477089,0.004525185,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009735584,-0.051964760,0.009012222,-0.004026413,0.021667480,0.017449379,-0.000958443,0.069152832,-0.121156693,-0.011413574,-0.027526855,-0.022659302,-0.052871704,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.092155457,-0.025072098,0.091941833,0.035194397,0.066933632,0.206675529,-0.031906128,-0.623485565,0.094163895,0.005966187,0.042083740,0.171970367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.060249329,-0.598413467,0.002222061,-0.029228210,-0.024849892,-0.034705162,-0.013458252,-0.218517303,-0.037413597,0.017410278,-0.030663490,-0.019615173,0.000000000
0.019733667,-0.051964760,0.008628845,-0.004026413,0.022050858,0.017449379,-0.000958443,0.038269043,-0.148012161,0.058410645,0.040954590,-0.001510620,0.054885864,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.061271667,0.136041641,0.022117615,-0.040954590,0.056359291,0.152796745,-0.006484985,-0.641796112,0.115953445,0.005447388,0.067293167,0.160860062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.054786682,-0.777837753,0.093835831,0.046401978,0.010933876,0.008063316,-0.012613932,-0.265294393,0.036133448,0.062026978,0.003413518,0.015435537,0.000000000
0.029734612,-0.051964760,0.008628845,-0.004026413,0.022050858,0.017449379,-0.001341820,-0.022155762,0.030212402,-0.062438965,0.116149902,0.012588501,0.001510620,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.000846863,-0.755081177,0.142967224,-0.116149902,0.049309731,0.181401253,-0.047990799,-0.566719055,0.067186356,0.003372192,0.033966064,0.188205719,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.047143936,0.188362122,-0.075780869,0.119522095,-0.015343666,0.006804466,-0.085908413,0.525679111,-0.100112438,0.101360321,-0.017148018,0.010632515,0.000000000
0.039735079,-0.051964760,0.008628845,-0.004026413,0.021667480,0.017449379,-0.000958443,-0.128238678,0.107728958,-0.020812988,-0.027526855,-0.029708862,0.008560181,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,0.105236053,-1.142663956,0.101341248,0.035194397,0.070458412,0.175959587,-0.025161743,-0.566719055,0.108171463,0.014785767,-0.002777100,0.182651520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.130397797,0.575944901,0.006830215,-0.020408630,-0.073235512,0.006691933,-0.135329819,0.730609512,-0.014001083,-0.030856323,-0.060031891,0.008415985,0.000000000
0.049735785,-0.051964760,0.008628845,-0.004409790,0.021667480,0.017449379,-0.000958443,-0.020812988,0.003356934,-0.078552246,0.075866699,0.079055786,0.008560181,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.002189636,-0.620803833,0.166748047,-0.068199158,0.016076088,0.175959587,-0.041765213,-0.680248260,0.071855545,-0.029312134,0.041229248,0.192478180,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.039575577,-0.059444427,-0.094892502,0.038887024,0.025153160,0.016518593,-0.037089666,0.079350154,-0.096436501,0.023699443,0.031963984,0.015202204,0.000000000
0.059734344,-0.051964760,0.008628845,-0.004026413,0.021667480,0.017449379,-0.000958443,-0.081237793,0.042419434,0.091979980,0.038269043,-0.015609741,-0.026687622,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,0.058235168,-0.816116333,-0.011451721,-0.030601501,0.063408852,0.193583488,-0.019973755,-0.586864471,0.163164139,0.002334595,0.036529541,0.190341949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.078208923,0.229251862,0.174615860,0.032936096,-0.026879311,-0.003241539,-0.064905439,0.315468379,0.148347310,0.015213013,-0.017201560,-0.003906795,0.000000000
0.069772005,-0.051964760,0.008628845,-0.004026413,0.021667480,0.017449379,-0.000958443,-0.147037506,-0.039369583,0.114807129,0.116149902,0.005538940,0.006546021,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,0.124034882,-0.407171249,-0.034278870,-0.108482361,0.052834511,0.176966667,-0.027755737,-0.647289276,0.092607498,-0.014785767,0.069429398,0.187351227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.151790619,-0.240118027,0.126886368,0.093696594,0.016594887,0.010384560,-0.121176243,-0.134663820,0.088040590,0.066476822,0.022988558,0.008504391,0.000000000
0.079733133,-0.051964760,0.008628845,-0.004026413,0.021667480,0.017832756,-0.000958443,0.047668457,0.081483841,0.044982910,-0.014099121,0.020645142,0.046829224,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,-0.070671082,-1.011438370,0.035545349,0.021766663,0.043364525,0.156825066,-0.040208817,-0.654613495,0.112321854,-0.025680542,0.065584183,0.177524567,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030462265,0.356824875,0.076776505,-0.047447205,0.022219658,0.020699501,0.054290348,0.410914739,0.033716202,-0.066370646,0.025434070,0.016728295,0.000000000
0.089735270,-0.051964760,0.009012222,-0.004026413,0.021667480,0.017449379,-0.000958443,-0.129581451,0.000915527,-0.014099121,-0.010070801,-0.034744263,-0.005538940,-0.053114891,0.000000000,0.000000000,0.022050858,0.028570175,0.035089493,0.106578827,-0.635433197,0.094627380,0.017738342,0.072976112,0.183009148,-0.032943726,-0.608837128,0.140336990,0.002853394,0.055330276,0.166843414,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,70.000000000,20.000000000,20.000000000,5.000000000,5.000000000,1.000000000,5.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.139522552,0.026596069,0.045709610,-0.014884949,-0.017645836,-0.016165733,-0.104125023,0.072617340,0.002384377,-0.030427551,-0.012988281,-0.018123245,0.000000000
