time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6,contact_label
0.000000000,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,-0.050354004,0.057067871,0.094665527,0.038269043,0.047836304,0.030715942,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,-0.005966187,1.051956177,-0.540336609,-0.129442215,0.046783447,0.014739990,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.005975204,0.135382175,-0.024443328,-0.053195737,0.005326752,0.014724519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009762049,0.050431252,-0.023968697,-0.086095810,0.021667480,0.009778976,0.035857201,-0.054382324,-0.116884232,0.211490631,-0.000671387,-0.035751343,-0.040786743,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.009597778,1.022659302,-0.550712585,-0.057847977,0.032684326,-0.020294189,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.009588761,0.106085300,-0.034819305,0.018398501,-0.008772369,-0.020309660,0.007781982,-0.014648438,-0.005187988,0.035797119,-0.007049561,-0.017517090,0.000000000
0.019727468,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.014099121,0.013122559,-0.054382324,0.015441895,0.033737183,0.036758423,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,-0.015304565,0.929275513,-0.524772644,-0.060441971,0.055330276,-0.002349854,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015313583,0.012701511,-0.008879364,0.015804507,0.013873581,-0.002365325,-0.011413574,-0.072021484,0.013834635,0.022135417,0.010397593,0.000284831,0.000000000
0.029773474,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,-0.109439850,0.021057129,0.002014160,0.212833405,-0.068988800,-0.014602661,0.050431252,-0.023968697,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,0.003890991,0.854202271,-0.546562195,-0.110246658,0.039093018,-0.004058838,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003881973,-0.064915001,-0.033986509,-0.034617715,-0.001974702,-0.004073275,0.005836487,-0.112228498,-0.008454382,-0.021215104,-0.004088017,-0.001067340,0.000000000
0.039743423,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.144348145,-0.040590286,0.011413574,0.097351074,0.015609741,0.021652222,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.005966187,0.867019653,-0.554344177,-0.098833084,0.051055908,-0.036103249,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005957169,-0.049554348,-0.038450897,-0.022586606,0.009599213,-0.036118720,0.006329346,-0.077494276,-0.010335016,-0.007347196,0.005988718,-0.026490227,0.000000000
0.049733877,0.050431252,-0.023968697,-0.086095810,0.021667480,0.009778976,0.035857201,-0.044982910,-0.032043457,-0.002014160,-0.015441895,-0.086109161,0.030715942,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,-0.009597778,0.921951294,-0.542411804,-0.069780350,0.051910400,0.015167236,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.009606796,0.005377293,-0.026518524,0.006466128,0.010453705,0.015151765,-0.007695516,-0.018802196,0.001331131,0.018087948,0.005702675,0.020650215,0.000000000
0.059727430,0.050431252,-0.023968697,-0.086095810,0.021667480,0.010162354,0.035857201,-0.055725098,-0.093690872,0.035583496,0.012756348,0.018630981,-0.025680542,0.050431252,-0.023968697,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,-0.004409790,0.953079224,-0.539299011,-0.066148758,0.034393311,0.003204346,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.004418808,0.033961952,-0.026723325,0.009480186,-0.006674409,0.003189908,-0.002149310,0.008384969,0.000965425,0.018087434,-0.009793233,0.007447164,0.000000000
0.069728613,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.057067871,0.011291504,0.216861725,0.019470215,-0.044815063,-0.049850464,0.050431252,-0.023585320,-0.086095810,0.021667480,0.009778976,0.035857201,0.000009017,0.916204453,-0.515543163,-0.075857505,0.041456860,0.000015471,-0.005447388,1.090408325,-0.523216248,-0.077562332,0.034393311,0.013885498,0.000009017,0.916204453,-0.515543163,-0.075857505,0.041456860,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.005456405,0.174203873,-0.007673085,-0.001704827,-0.007063549,0.013870027,-0.002788544,0.130048528,0.017513707,0.006039619,-0.008909577,0.015861372,0.000000000
0.079766989,0.050431252,-0.023968697,-0.086095810,0.021667480,0.010162354,0.035857201,0.000671387,-0.013122559,0.118835449,-0.176578522,-0.000503540,0.016616821,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.004928589,0.828567505,-0.500907898,-0.097795486,0.030548096,0.003204346,0.000009018,0.916574001,-0.515893281,-0.076246478,0.041456696,0.000015471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004919571,-0.088006496,0.014985383,-0.021549009,-0.010908600,0.003188875,0.006744385,-0.117477192,0.035708600,-0.012270723,-0.011337447,0.004604640,0.000000000
0.089731932,0.050431252,-0.023585320,-0.086095810,0.021667480,0.010162354,0.035857201,-0.120182037,0.061340332,-0.022155762,-0.067810059,0.115310669,0.097183228,0.050431252,-0.023968697,-0.086095810,0.021667480,0.010162354,0.035857201,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,-0.018936157,0.975051880,-0.539299011,-0.061479568,0.036102295,-0.015167236,0.000009018,0.919117272,-0.512575686,-0.075628944,0.041067719,0.000014437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018945175,0.055934608,-0.026723325,0.014149375,-0.004965425,-0.015181674,-0.015408325,0.023817521,-0.005400097,0.021084895,-0.004854844,-0.012389318,0.000000000
