time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6
0.000000000,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028570175,0.073181152,0.110170364,-0.074523926,-0.046325684,-0.008560181,0.008560181,0.350712776,-0.407086372,-1.340144157,0.004026413,1.125000000,0.028953552,0.000020461,14.112095833,-7.453020096,-1.840207577,0.350676626,0.000885468,-0.015823364,14.089263916,-7.471595764,-1.928664207,0.349278450,-0.007904053,0.000020461,14.112095833,-7.453020096,-1.840207577,0.350676626,0.000885468,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015843826,-0.022831917,-0.018575668,-0.088456631,-0.001398176,-0.008789521,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009647369,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.105407715,-0.106508255,0.011413574,-0.087955475,-0.024673462,-0.002517700,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,-0.002853394,14.085601807,-7.465369225,-1.894423485,0.342869759,0.011749268,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002873855,-0.026577950,-0.012269497,-0.054127693,-0.007908076,0.010862881,0.006484985,-0.001873016,0.003153086,0.017164469,-0.003254950,0.009826201
0.019643784,0.350712776,-0.407086372,-1.340144157,0.004026413,1.125000000,0.028570175,-0.075866699,-0.027770996,-0.012756348,0.030212402,0.024673462,-0.002517700,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,-0.018417358,14.089263916,-7.469000816,-1.891309738,0.355259895,0.004058838,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018437820,-0.022915840,-0.015901089,-0.051013947,0.004482061,0.003172451,-0.006052653,0.001192729,-0.000319004,0.013518810,0.006090124,0.001423848
0.029639006,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,-0.094669342,0.021667480,-0.188663483,-0.089298248,0.003524780,0.015609741,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020458,14.108449936,-7.454827309,-1.840384126,0.350878209,0.000886676,-0.005966187,14.094757080,-7.476264954,-1.913100243,0.346714973,0.001922607,0.000020458,14.108449936,-7.454827309,-1.840384126,0.350878209,0.000886676,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.005986644,-0.013692856,-0.021437645,-0.072716117,-0.004163235,0.001035931,0.004798892,0.007811785,-0.004391670,-0.006137520,-0.001916379,-0.000534504
0.039638519,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,-0.020812988,-0.055849075,-0.082580566,-0.147037506,0.042800903,-0.014602661,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,-0.024124146,14.098419189,-7.446692467,-1.925032616,0.353123665,0.018585205,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.024144607,-0.013760567,0.006407261,-0.084736824,0.002345830,0.017698819,-0.010687257,0.006195259,0.018762589,-0.014526582,0.003674150,0.012902706
0.049735546,0.350712776,-0.407086372,-1.339760780,0.003643036,1.125000000,0.028570175,0.031555176,-0.080873489,0.098693848,-0.086612701,-0.037765503,-0.011581421,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,-0.003372192,14.114898682,-7.461218834,-1.904799461,0.369786263,0.008758545,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.003392654,0.002718925,-0.008119106,-0.064503670,0.019008428,0.007872158,0.008387247,0.018895626,0.003530184,0.004755477,0.016947289,0.002563372
0.059638262,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,-0.083923340,-0.090639114,0.051696777,-0.028869629,0.049850464,-0.029708862,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,-0.021011353,14.087432861,-7.490272522,-1.919844627,0.349278450,-0.010040283,0.000020461,14.112179756,-7.453099728,-1.840295792,0.350777835,0.000886386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.021031814,-0.024746895,-0.037172794,-0.079548836,-0.001499385,-0.010926670,-0.007930211,-0.007345881,-0.021877289,-0.008819733,-0.003051877,-0.013916105
0.069638014,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028570175,-0.054382324,0.031433105,0.038269043,0.031555176,0.015609741,-0.015609741,0.350712776,-0.407086372,-1.340144157,0.004026413,1.125000000,0.028570175,0.000020461,14.112094879,-7.453020096,-1.840207338,0.350677371,0.000886097,0.021011353,14.118560791,-7.445654869,-2.003890991,0.343297005,-0.006622314,0.000020461,14.112094879,-7.453020096,-1.840207338,0.350677371,0.000886097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020990891,0.006465912,0.007365227,-0.163683653,-0.007380366,-0.007508411,0.029830932,0.020883560,0.019828141,-0.081335232,-0.007816251,-0.009185616
0.079640865,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028570175,0.055725098,0.044250488,0.066467285,-0.140323639,0.011581421,-0.029708862,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028570175,0.000020458,14.108449936,-7.454827309,-1.840384126,0.350878209,0.000886676,0.004409790,14.105743408,-7.478858948,-1.895979881,0.368504524,0.014312744,0.000020458,14.108449936,-7.454827309,-1.840384126,0.350878209,0.000886676,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004389332,-0.002706528,-0.024031639,-0.055595756,0.017626315,0.013426068,0.011759443,0.010409885,-0.010283311,0.023780147,0.015280383,0.010443434
0.089597702,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,-0.110782623,0.043029785,-0.042297363,-0.109439850,-0.043807983,-0.050857544,0.350712776,-0.407086372,-1.340144157,0.004026413,1.125000000,0.028570175,0.000020461,14.112094879,-7.453020096,-1.840207338,0.350677371,0.000886097,0.004409790,14.149688721,-7.465369225,-1.919325829,0.351414680,0.000640869,0.000020461,14.112094879,-7.453020096,-1.840207338,0.350677371,0.000886097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004389329,0.037593842,-0.012349129,-0.079118490,0.000737309,-0.000245228,0.010583495,0.045639229,0.001259279,0.000231671,-0.001447761,-0.002905076
0.099635363,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028570175,0.075866699,-0.036926270,0.003356934,0.030212402,-0.042800903,-0.050857544,0.350712776,-0.407086372,-1.340144157,0.003643036,1.125000000,0.028953552,0.000020461,14.112179756,-7.453100204,-1.840296149,0.350777060,0.000885758,-0.000259399,14.083770752,-7.497016907,-1.822308540,0.370640755,0.010040283,0.000020461,14.112179756,-7.453100204,-1.840296149,0.350777060,0.000885758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000279861,-0.028409004,-0.043916702,0.017987609,0.019863695,0.009154525,0.005376642,-0.018512379,-0.027552995,0.088488882,0.016071477,0.005904252
0.109685659,0.350712776,-0.406702995,-1.340144157,0.004026413,1.125000000,0.028570175,0.118835449,0.126039505,-0.125553131,0.155090332,-0.028701782,0.002517700,0.350712776,-0.406702995,-1.340144157,0.003643036,1.125000000,0.028953552,0.000020458,14.108449936,-7.454827785,-1.840384364,0.350877464,0.000886048,0.023086548,14.067291260,-7.448767662,-1.917769432,0.359959602,-0.013885498,0.000020458,14.108449936,-7.454827785,-1.840384364,0.350877464,0.000886048,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023066090,-0.041158676,0.006060123,-0.077385068,0.009082139,-0.014771546,0.026329043,-0.028656880,0.020555178,-0.006310145,0.004849094,-0.016520001
