time,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,tau_meas1,tau_meas2,tau_meas3,tau_meas4,tau_meas5,tau_meas6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6,qdot_des1,qdot_des2,qdot_des3,qdot_des4,qdot_des5,qdot_des6,tau_residual1,tau_residual2,tau_residual3,tau_residual4,tau_residual5,tau_residual6,tau_residual_corrected1,tau_residual_corrected2,tau_residual_corrected3,tau_residual_corrected4,tau_residual_corrected5,tau_residual_corrected6
0.000000000,-0.004409790,0.047361374,-0.016681671,-0.004794121,0.010545731,0.036240578,0.216861725,0.039367676,0.071838379,0.191349030,0.005538940,0.051864624,-0.004794121,0.047361374,-0.016681671,-0.004794121,0.010545731,0.035857201,0.000008902,-0.147308230,-0.567833185,-0.121691234,0.069839187,0.000090937,0.000259399,-0.156558990,-0.591699600,-0.132555008,0.064729691,0.008758545,0.000008902,-0.147308230,-0.567833185,-0.121691234,0.069839187,0.000090937,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000250498,-0.009250760,-0.023866415,-0.010863774,-0.005109496,0.008667608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.009747744,-0.004409790,0.047361374,-0.016681671,-0.005177498,0.010545731,0.036240578,0.249088287,0.011901855,0.112121582,0.027526855,0.009567261,0.042800903,-0.004409790,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.001296997,-0.121768951,-0.603631973,-0.130998611,0.080110550,-0.017730713,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001288096,0.024953648,-0.035243988,-0.008690923,0.009882994,-0.017822683,0.000518799,0.017102204,-0.005688787,0.001086425,0.007496245,-0.013245145
0.019687414,-0.004409790,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,-0.010070801,-0.086366653,-0.016784668,0.028869629,-0.019638062,-0.014602661,-0.004409790,0.047361374,-0.016681671,-0.004794121,0.010545731,0.036240578,0.000008902,-0.147307247,-0.567834139,-0.121692270,0.069839187,0.000089904,0.000259399,-0.140079498,-0.592218399,-0.123735428,0.058748245,0.019012451,0.000008902,-0.147307247,-0.567834139,-0.121692270,0.069839187,0.000089904,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000250498,0.007227749,-0.024384260,-0.002043158,-0.011090942,0.018922548,-0.000345866,-0.000415797,0.003447294,0.005156127,-0.008985127,0.015666723
0.029689312,-0.004409790,0.047361374,-0.016681671,-0.004794121,0.010545731,0.036240578,-0.063781738,0.047302246,-0.031555176,-0.026184082,0.062942505,-0.012588501,-0.004794121,0.047361374,-0.017066002,-0.004794121,0.010545731,0.035857201,0.000008902,-0.143799007,-0.571157694,-0.122309223,0.070228517,0.000091973,-0.024124146,-0.127262115,-0.596368790,-0.119585037,0.083101273,0.013885498,0.000008902,-0.143799007,-0.571157694,-0.122309223,0.070228517,0.000091973,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.024133047,0.016536891,-0.025211096,0.002724186,0.012872756,0.013793526,-0.018547058,0.006670009,0.001965344,0.007442603,0.011233928,0.007903276
0.039796114,-0.004794121,0.047361374,-0.017066002,-0.004794121,0.010545731,0.035857201,-0.038269043,0.044860840,-0.077209473,0.093322754,0.012588501,0.010574341,-0.004794121,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000259399,-0.200504303,-0.580286026,-0.145006180,0.069429398,0.000640869,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000250498,-0.053781703,-0.011898041,-0.022698492,-0.000798158,0.000548899,0.004669189,-0.050918868,0.012222719,-0.014384060,-0.001949589,-0.004273080
0.049765587,-0.004409790,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,-0.086612701,-0.101015091,-0.036926270,-0.019470215,0.061935425,-0.051864624,-0.004409790,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.003890991,-0.151065826,-0.578210831,-0.137742996,0.075410843,0.007904053,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003882090,-0.004343227,-0.009822845,-0.015435308,0.005183287,0.007812083,0.006917318,-0.001233660,0.011914929,-0.005934063,0.003359880,0.002491753
0.059725761,-0.004409790,0.047361374,-0.016681671,-0.004794121,0.010545731,0.036240578,-0.040954590,0.039978027,0.137634277,-0.075866699,-0.044815063,0.053878784,-0.004794121,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.019454956,-0.154727936,-0.667444229,-0.120622635,0.045501709,0.001495361,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019446054,-0.008005336,-0.099056244,0.001685053,-0.024725847,0.001403391,0.019269671,-0.004196373,-0.066272974,0.009588255,-0.022756503,-0.003357376
0.069687843,-0.004794121,0.047361374,-0.016681671,-0.005177498,0.010545731,0.036240578,-0.061096191,-0.041810989,0.006042480,-0.034240723,0.029708862,-0.000503540,-0.004794121,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,-0.020492554,-0.096130371,-0.624902725,-0.099870682,0.071565628,-0.017303467,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.020501455,0.050592229,-0.056514740,0.022437006,0.001338072,-0.017395437,-0.018093109,0.047601042,-0.020765036,0.026547682,0.002893989,-0.019386679
0.079722643,-0.004794121,0.047361374,-0.017066002,-0.005177498,0.010545731,0.035857201,-0.108097076,0.127870560,-0.172550201,-0.006042480,0.012588501,-0.009567261,-0.004794121,0.047361374,-0.016681671,-0.005177498,0.010545731,0.035857201,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,-0.007003784,-0.116271973,-0.606744766,-0.120103836,0.074556351,-0.012603760,0.000008902,-0.146722600,-0.568387985,-0.122307688,0.070227556,0.000091970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.007012686,0.030450627,-0.038356781,0.002203852,0.004328795,-0.012695730,-0.004092746,0.024408392,-0.002317402,0.005612914,0.005230855,-0.013055086
0.089686394,-0.004794121,0.047361374,-0.016681671,-0.004794121,0.010545731,0.036240578,-0.058410645,0.068054199,-0.071838379,0.136291504,-0.044815063,0.003524780,-0.004409790,0.047744751,-0.016681671,-0.004794121,0.010545731,0.036240578,0.000008902,-0.149846792,-0.571150422,-0.122308724,0.070227556,0.000090937,-0.013229370,-0.134586334,-0.590143204,-0.131517410,0.051910400,-0.013031006,0.000008902,-0.149846792,-0.571150422,-0.122308724,0.070227556,0.000090937,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.013238272,0.015260458,-0.018992782,-0.009208687,-0.018317156,-0.013121943,-0.009286499,0.008296400,0.015341938,-0.005219662,-0.015673586,-0.012133169
